dataset,plotID,series,subplot,protocol,authors,entered_by,date,lat,lon,precision,corner,deviation,altitude,aspect,inclination,heat_index,microrelief,depht1,depht2,depht3,depht4,depht5,depth_mean,deph_SD,cover_total,cover_shrubs,cover_herbs,cover_moss,cover_dead_wood,cover_litter,cover_stones,cover_gravel,cover_soil,height_shrub_max,height_shrub_mean,height_herb1,height_herb2,height_herb3,height_herb4,height_herb5,height_herb_mean,height_herb_SD,height_herb_max,relief,habitat_group_old,burning,grazing,mowing,ploughing,abandonment,encroachment,grazing_intencity,land use details,weight_total,weight_skeleton,skeleton,texture,texture_code,sand,silt,clay,pH,pH_sal,conductivity,CaCO3,C/N,C_percent,N_percent,C,N,Corg,Corg_percent,Corg/Norg,humus,hydrolytic_acidity,N_mg_100g,N_mg_kg,CO2,cover_total_sum,cover_shrubs_sum,cover_herbs_sum,cover_moss_sum,economic_use,c_org_dat,silt_dat,clay_dat,pH_dat,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,built_up_2km,build_up_5km,cover_shrub_total,vegetation,habitat_broad,syntaxon,eunis,eunis_group,zonality,habitat_group,roads,footprint_values
5,SB18019SE,SB18019,SE,"DV, Dsh",NA,Dsh,12.05.2018,47.805188,31.171941,0.1,SE,0,47,105,10.5,-0.092669522,5,53,18,13,27,21,26.4,15.70986951,65,0,65,5,0,5,0,1,99,0,NA,12,21,41,42,10,25.2,15.44991909,65,middle slope,xeric,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,27,20,53,7.821845794,6.98,495,2.85912,NA,4.017,0.386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.803,0,77.803,5,1,24,38,29,69,98,81,246,9028,273,-57,330,216,119,218,-22,458,61,24,30,179,82,149,92,10.0656051,15.17628993,0,true steppe,dry,NA,R1B,R1,zonal,xeric,495,32
5,SB18024NW,SB18024,NW,"DV, Dsh",NA,Dsh,13.05.2018,47.797118,31.168327,0.1,NW,0,63,35,11.5,-0.200361402,3,51,57,20,46,56,46,15.18222645,65,0,65,1,0,2,0,0.1,99.9,0,NA,8,14,20,9,11,12.4,4.827007354,66,upper slope,xeric,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,40,3,57,7.991860748,7.22,234,0,NA,2.94,0.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.611,0,72.511,1.1,1,22,43,31,69,98,81,246,9028,273,-57,330,216,119,218,-22,463,62,24,29,180,82,149,95,3.606755895,14.2740483,0,true steppe,dry,NA,R1B,R1,zonal,xeric,495,24
5,SB18024SE,SB18024,SE,"DV, Dsh",NA,Dsh,13.05.2018,47.796988,31.168368,0.2,SE,0,62,55,9,-0.155978225,4,16,20,34,18,38,25.2,10.05982107,65,0,65,2,0,5,0,0,100,0,NA,18,9,15,22,9,14.6,5.683308895,55,upper slope,xeric,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,40,5,55,7.836235303,7,213,2.923760974,NA,2.634,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.821,0,80.621,2.2,1,25,41,29,69,98,81,246,9028,273,-57,330,216,119,218,-22,463,62,24,29,180,82,149,95,3.595920969,14.24368286,0,true steppe,dry,NA,R1B,R1,zonal,xeric,495,24
5,SB18025NE,SB18025,NE,"Dsh, DV",NA,Dsh,13.05.2018,47.795551,31.166034,0.1,NE,0,64,90,10,-0.124682004,3,43,61,26,63,34,45.4,16.31870093,65,0,65,0.1,0,100,0,0,100,0,NA,48,52,60,41,18,43.8,15.97498044,65,middle slope,xeric,0,0,0,0,1,0,0,grazing before?,NA,NA,NA,NA,NA,61,8,31,7.385564099,6.4,145.9,0,NA,2.662,0.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.351,0,65.241,0.11,1,22,43,31,70,96,81,247,9006,270,-59,330,213,116,215,-24,514,68,26,30,200,90,168,104,2.816378759,13.63147675,4,true steppe,dry,NA,R1B,R1,zonal,xeric,280,24
5,SB18025SW,SB18025,SW,"Dsh, DV",NA,Dsh,13.05.2018,47.795486,31.165861,0.1,SW,0,66,90,7,-0.086821796,2,38,50,56,55,31,46,11.02270384,60,0,60,0.5,0,100,0,0,100,0,NA,24,39,24,14,23,24.8,8.983317873,64,middle slope,xeric,0,0,0,0,1,0,0,grazing before?,NA,NA,NA,NA,NA,61,6,33,7.069366386,6.01,142.4,0,NA,2.729,0.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.762,0,74.262,0.5,1,22,43,31,70,96,81,247,9006,270,-59,330,213,116,215,-24,514,68,26,30,200,90,168,104,2.747435897,13.57446374,1,true steppe,dry,NA,R1B,R1,zonal,xeric,280,24
5,SB20086NE,SB20086,NE,DSh,NA,Dsh,08.06.2020,47.725715,31.170075,0.1,NE,0,43,215,17,0.301085945,3,42,27,29,27,47,34.4,9.423375192,65,0.5,65,1,0,90,3,2,95,0.8,NA,20,18,19,22,18,19.4,1.673320053,55,middle slope,xeric,0,0,0,0,1,1,0,overgrowing by shrubs,NA,NA,NA,NA,NA,NA,NA,NA,7.3,6.9,NA,7.55,NA,0.91,NA,NA,NA,NA,1.73,NA,2.98,NA,9.92,99.22,3.32,84.68,0.5,83.18,1,1,41,40,25,67,97,82,248,9017,273,-58,331,215,118,217,-23,474,61,25,26,175,85,147,98,0.121019108,1.830895141,1.76,true steppe,dry,NA,R1B,R1,zonal,xeric,509,13
5,SB20086SW,SB20086,SW,"DV, Och",NA,Dsh,08.06.2020,47.725644,31.169945,0.2,SW,0,40,210,12,0.205313872,5,25,34,40,18,51,33.6,12.85690476,65,0,65,1,0,90,2,3,95,0,NA,22,19,15,16,24,19.2,3.834057903,55,middle slope,xeric,0,0,0,0,1,1,0,overgrowing by shrubs,NA,NA,NA,NA,NA,NA,NA,NA,7.5,6.7,NA,6.25,NA,0.75,NA,NA,NA,NA,2.44,NA,4.21,NA,18.61,186.11,2.75,76.62,0,75.62,1,1,41,40,25,67,97,82,248,9017,273,-58,331,215,118,217,-23,474,61,25,26,175,85,147,98,0.12109624,1.791380899,0.9,true steppe,dry,NA,R1B,R1,zonal,xeric,509,13
5,SB20129NW,SB20129,NW,"Dsh, DV",NA,Dsh,02.07.2020,47.90875,31.090357,0.1,NW,0,79,180,8,0.099377377,10,37,42,37,50,47,42.6,5.856620186,65,0,65,0.5,0,10,0,0,100,0,NA,11,7,8,6,13,9,2.915475947,67,middle slope,xeric,0,1,0,0,0,0,2,"avarage/intensive, fired before",NA,NA,NA,NA,NA,NA,NA,NA,8.2,7.4,NA,7.42,NA,0.89,NA,NA,NA,NA,2.35,NA,4.05,NA,8.58,85.77,3.26,74,0,73.5,0.5,1,20,45,29,70,96,80,245,8994,269,-59,328,213,116,215,-24,476,64,26,30,188,87,152,95,0.556122449,3.116647908,0,true steppe (slope with soil erosion),dry,NA,R1B,R1,zonal,xeric,491,15
5,SB20129SE,SB20129,SE,"Dsh, DV",NA,Dsh,02.07.2020,47.908617,31.090478,0.1,SE,0,78,220,6,0.104704282,7,40,39,35,41,33,37.6,3.435112807,68,0,65,3,0,5,0,0,100,0,NA,8,7,5,7,9,7.2,1.483239697,51,middle slope,xeric,0,1,0,0,0,0,2,"avarage/intensive, fired before",NA,NA,NA,NA,NA,NA,NA,NA,8.4,7.3,NA,5.77,NA,0.69,NA,NA,NA,NA,1.49,NA,2.57,NA,9.17,91.67,2.54,75.61,0,72.51,3.1,1,20,45,29,70,96,80,245,8994,269,-59,328,213,116,215,-24,476,64,26,30,188,87,152,95,0.558974359,3.094372383,0,true steppe (slope with soil erosion),dry,NA,R1B,R1,zonal,xeric,491,15
6,UAS02NW,UAS02,NW,ChO,RG,NA,24.05.2021,46.242905,33.732779,0.5,NW,0,30,20.5,4,-0.063630691,7,31,35,46,64,64,48,15.60448653,65,0,65,2,0,5,0,0,100,0,NA,6,4.5,6,2,4,4.5,1.658312395,42,Upper slope,xeric,0,1,0,0,0,NA,2,"grazing, disturbance near plot (trampling)",107.7,23.6,21.91272052,sandy loam,NA,72.5,18,9.5,8.19,NA,223,3.9373,NA,3.478,NA,2.898333333,NA,1.116,1.3392,NA,NA,NA,NA,NA,NA,75.445,0,74.225,1.22,1,24,46,32,74,112,80,246,8767,287,-40,327,228,24,233,-4,387,43,26,16,123,80,100,84,0.129238644,1.950434338,0,desert steppe,dry,NA,R1B,R1,zonal,xeric,444,16
6,UAS02SE,UAS02,SE,Dsh,NS,NA,24.05.2021,46.24281,33.7329,0.4,SE,0,29,165,5,0.043744332,4.5,49,48,34,30,37,39.6,8.502940668,75,0,65,15,0,5,0,0,100,0,NA,6,7,6,5,14,7.6,3.646916506,45,middle slope,xeric,0,1,0,0,0,NA,2,"grazing, disturbance near plot (trampling)",108.3,18.1,16.71283472,sandy loam,NA,70,18.7,11.3,8.21,NA,330,3.8305,NA,3.378,NA,2.815,NA,1.08,1.296,NA,NA,NA,NA,NA,NA,89.397,0,76.375,13.022,1,24,46,32,74,112,80,246,8767,287,-40,327,228,24,233,-4,387,43,26,16,123,80,100,84,0.129653402,1.93741066,0,desert steppe,dry,NA,R1B,R1,zonal,xeric,444,16
6,UAS04NW,UAS04,NW,ID,JD,NA,25.05.2021,46.09856,34.24221,aver,NW,0,16,165,1,0.008727532,13,15,24,21,22.5,18.5,20.2,3.546124645,80,0,80,0.1,0.01,20,0,0,100,0,NA,27,25,8,21,3.5,16.9,10.52615789,70,flat area,xeric,0,0,0,0,1,NA,0,"burning (probably last year) and grazing (long time ago, before National park), weedy plant species",153.5,13.3,8.664495114,sandy loam,NA,70,19.9,10.1,7.52,NA,156.7,1.2904,NA,2.334,NA,1.945,NA,1.56,1.872,NA,NA,NA,NA,NA,NA,112.719,0,112.519,0.2,1,66,37,32,75,114,82,251,8719,291,-37,328,198,137,235,-1,392,46,26,18,131,80,97,88,0,0,0,bunchgrass steppe,dry,NA,R1B,R1,zonal,xeric,0,NA
6,UAS04SE,UAS04,SE,OK,IM,NA,25.05.2021,46.09846,34.24228,3,SE,0,8,190,3,0.04292994,10.5,23,22.5,39,22,25,26.3,7.190271205,75,0,75,0.5,0,40,0,0,100,0,NA,22,15.5,18.5,7,11,14.8,5.943483827,64,slope,xeric,0,0,0,0,1,NA,0,"burning (probably last year) and grazing (long time ago, before National park), weedy plant species",106.1,4.2,3.958529689,loamy sand,NA,79,11.5,9.5,7.49,NA,137.8,1.1337,NA,2.156,NA,1.796666667,NA,1.476,1.7712,NA,NA,NA,NA,NA,NA,107.311,0,106.631,0.68,1,66,37,32,75,114,82,251,8719,291,-37,328,198,137,235,-1,392,46,26,18,131,80,97,88,0,0,0,bunchgrass steppe,dry,NA,R1B,R1,zonal,xeric,0,NA
6,UAS06NW,UAS06,NW,ChO,KA,NA,25.05.2021,46.110793,34.261432,NA,NW,0,1,270,1,0.012342595,7,29,28,24,18,28,25.4,4.5607017,70,0,65,30,2,25,0,0,100,0,NA,14,18,15,12,14,14.6,2.19089023,62,Upper slope,xeric,0,0,0,0,1,NA,0,abandonment,122.8,17,13.84364821,sandy loam,NA,72,18.5,9.5,8.11,NA,223,3.7647,NA,5.354,NA,4.461666667,NA,3.096,3.7152,NA,NA,NA,NA,NA,NA,94.911,0,64.711,30.2,1,69,38,30,73,114,82,251,8734,291,-38,328,198,137,235,-1,390,46,25,18,131,78,95,88,0,0,0,bunchgrass steppe,dry,NA,R1B,R1,zonal,xeric,8,NA
6,UAS06SE,UAS06,SE,KK,DSh,NA,25.05.2021,46.110694,34.261519,0.5,SE,0,1,0,0,0,3,14,27,22,19,18,20,4.847679857,70,0,65,15,0,20,0,0,100,0,NA,19,14,7,21,19,16,5.656854249,52,down slope,xeric,0,0,0,0,1,NA,0,abandonment,137.6,16.5,11.99127907,sandy loam,NA,75,15,10,8.27,NA,232,3.9146,NA,5.276,NA,4.396666667,NA,2.928,3.5136,NA,NA,NA,NA,NA,NA,82.875,0,67.975,14.9,1,69,38,30,73,114,82,251,8734,291,-38,328,198,137,235,-1,390,46,25,18,131,78,95,88,0,0,0,bunchgrass steppe,dry,NA,R1B,R1,zonal,xeric,8,NA
6,UAS14NW,UAS14,NW,OK,IM,NA,26.05.2021,46.18805,33.99154,2,NW,0,8,21,8.3,-0.133271869,8,32,4,16.5,25,24,20.3,10.63954886,65,0,65,1,0,10,0,0,100,0,NA,4,5,8,13,7.5,7.5,3.5,54,slope,xeric,0,0,0,0,1,NA,0,abandonment,71.2,3.4,4.775280899,sandy loam,NA,65,22,13,8.11,NA,969,5.2551,NA,4.377,NA,3.6475,NA,1.224,1.4688,NA,NA,NA,NA,NA,NA,86.734,0,85.63,1.104,1,NA,NA,NA,NA,112,83,251,8762,289,-40,329,197,24,234,-3,397,46,26,18,131,83,100,87,0,0.021668029,0,desert steppe,dry,NA,R1B,R1,zonal,xeric,220,15
6,UAS14SE,UAS14,SE,ID,JD,NA,26.05.2021,46.18818,33.99147,aver,SE,0,8,195,11,0.168338286,10,31,30,30.5,26,25.5,28.6,2.631539473,55,0,54,1,0,15,0,0,100,0,NA,4,18,9.5,9,9.5,10,5.03736042,65,slope,xeric,0,0,0,0,1,NA,0,abandonment,116.3,8.4,7.222699914,sandy loam,NA,65.5,20.9,13.6,8.01,NA,848,5.0711,NA,4.17,NA,3.475,NA,1.128,1.3536,NA,NA,NA,NA,NA,NA,92.979,0,91.915,1.064,1,NA,NA,NA,NA,113,82,250,8766,290,-39,329,198,25,234,-3,384,44,25,18,126,80,97,84,0,0.021628239,0,desert steppe,dry,NA,R1B,R1,zonal,xeric,220,15
6,UAS18NE,UAS18,NE,KK,DSh,NA,27.05.2021,46.159009,33.591924,aver,NE,0,7,0,0,0,3,31,36,31,29,25,30.4,3.974921383,75,0,75,3,0,7,0,0,100,0,NA,20,14,10,13,16,14.6,3.714835124,54,NA,xeric,1,0,0,0,0,NA,0,"burning, military area nearby, grazing in the past",159.2,25.9,16.26884422,sandy loam,NA,70,15.5,14.5,8.21,NA,152.5,4.294,NA,4.208,NA,3.506666667,NA,1.632,1.9584,NA,NA,NA,NA,NA,NA,88.459,0,85.937,2.522,1,34,40,30,75,112,77,240,8682,285,-37,322,228,25,233,-2,399,43,27,16,125,83,103,86,0.862794613,1.991625428,0,bunchgrass steppe,dry,NA,R1B,R1,zonal,xeric,296,16
6,UAS18SW,UAS18,SW,ChO,KA,NA,27.05.2021,46.158878,33.591809,0.6,SW,0,6.6,0,0,0,2,46,36,37,40,41,40,3.937003937,85,0,85,1,0,5,0,0,100,0,NA,16,14,9,14,22,15,4.69041576,61,flat upper slope,xeric,1,0,0,0,0,NA,0,"burning, military area nearby, grazing in the past",165.6,17.7,10.6884058,sandy loam,NA,72,14.4,13.6,8.92,NA,183.6,4.319,NA,4.331,NA,3.609166667,NA,1.74,2.088,NA,NA,NA,NA,NA,NA,80.012,0,79.001,1.011,1,34,40,30,75,112,77,240,8682,285,-37,322,228,25,233,-2,399,43,27,16,125,83,103,86,0.868644068,1.993395987,0,bunchgrass steppe,dry,NA,R1B,R1,zonal,xeric,296,16
6,UAS51NW,UAS51,NW,KK,DSh,NA,03.06.2021,47.08401,33.637812,0.9,NW,0,32,110,3,-0.022148485,6,6,10,12,17,11,11.2,3.962322551,75,0,70,10,1,70,1,14,85,0,NA,9,5,23,25,5,13.4,9.838699101,NA,Upper slope,xeric,0,0,0,0,1,NA,0,"abandonment now, grazing long time ago",98.9,9,39.75363942,silty loam,NA,33,55.2,11.8,8.34,NA,580,2.8786,NA,2.855,NA,2.379166667,NA,1.128,1.3536,NA,NA,NA,NA,NA,NA,95.064,0,86.064,9,1,19,40,27,73,102,84,248,9175,284,-57,340,194,12,226,-20,415,49,25,20,142,80,111,91,4.718129404,1.7239126,0,bunchgrass steppe,dry,NA,R1B,R1,zonal,xeric,95,20
6,UAS51SE,UAS51,SE,ID,JD,NA,03.06.2021,47.08396,33.63795,aver,SE,0,28,110,15,-0.113240222,5,6.5,26.5,44,8.5,40,25.1,17.3399827,72,0,65,10,5,50,10,5,85,0,NA,3.5,7.5,8.5,12,15.5,9.4,4.5607017,114,NA,xeric,0,0,0,0,1,NA,0,"abandonment now, grazing long time ago",89.3,35.5,9.100101112,silty loam,NA,31.5,58.1,10.4,8.19,NA,990,2.6968,NA,3.034,NA,2.528333333,NA,1.416,1.6992,NA,NA,NA,NA,NA,NA,86.047,0,76.046,10.001,1,19,40,27,73,102,84,248,9175,284,-57,340,194,12,226,-20,415,49,25,20,142,80,111,91,4.769968051,1.72814739,0,bunchgrass steppe,dry,NA,R1B,R1,zonal,xeric,95,20
6,UAS55NW,UAS55,NW,RG,VK,NA,25.05.2021,46.1887,34.139915,10,NW,0,1,360,2,-0.024692713,5,27,41,32,24,28.5,30.5,6.538348415,65,0,45,65,0,6,0,0,100,0,NA,12,8,18,13,10,12.2,3.768288736,48,flat,xeric,0,0,0,0,1,NA,0,abandonment,NA,32.6,31.65048544,silty loam,NA,25,57.8,17.2,8.02,NA,139.5,2.8922,NA,5.023,NA,4.185833333,NA,3.288,3.9456,NA,NA,NA,NA,NA,NA,68.684,0,68.684,0,1,38,43,34,77,113,83,251,8779,291,-40,330,198,136,234,-3,380,44,25,18,126,78,96,85,0.005754476,0.005112997,0,bunchgrass steppe,dry,NA,R1B,R1,zonal,xeric,0,NA
6,UAS55SE,UAS55,SE,ID,JD,NA,25.05.2021,46.18863,34.14003,aver,SE,0,1,230,2,0.034787885,15,30,31.5,23,54,41,35.9,11.98123533,60,0,60,0,0.1,50,0,0,100,0,NA,11,13.5,7.5,13,17.5,12.5,3.65718471,63,flat,xeric,0,0,0,0,1,NA,0,abandonment,103,32.6,31.65048544,silty loam,NA,25,57.8,17.2,8.02,NA,139.5,2.8922,NA,5.023,NA,4.185833333,NA,3.288,3.9456,NA,NA,NA,NA,NA,NA,104.591,0,104.591,0,1,38,43,34,77,113,83,251,8779,291,-40,330,198,136,234,-3,380,44,25,18,126,78,96,85,0.005743459,0.005114566,0,bunchgrass steppe,dry,NA,R1B,R1,zonal,xeric,0,NA
11,BS19013NW,BS19013,NW,"Dsh, DV","Dsh, DV",DSh,16.07.2019,47.144595,32.225414,0.2,NW,0,28,220,15,0.266929565,6,NA,NA,NA,NA,NA,NA,NA,70,0,65,4,0,55,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,89,upper slope,xeric,0,0,0,0,1,0,0,abandoned,NA,NA,NA,NA,NA,NA,NA,NA,6.5,5.4,NA,4.012553786,NA,0.481718199,NA,NA,NA,NA,1.195584029,NA,2.061351775,NA,9.149334648,91.49334648,1.764535526,80.5,0,75.7,4.8,1,24,37,24,69,101,84,250,9076,280,-56,336,192,13,224,-19,447,59,24,26,163,81,133,89,0.288178914,3.650480474,0,hemipsamorphytic steppe,dry,NA,R1B,R1,zonal,xeric,357,9
11,BS19013SE,BS19013,SE,"Dsh, DV","Dsh, DV",DSh,16.07.2019,47.14454,32.22553,1,SE,0,28,240,10,0.170318785,4,NA,NA,NA,NA,NA,NA,NA,70,0,70,3,0,60,0,0,100,0,0,NA,NA,NA,NA,NA,NA,NA,108,upper slope,xeric,0,0,0,0,1,0,0,abandoned,NA,NA,NA,NA,NA,NA,NA,NA,7.3,6.1,NA,3.809602994,NA,0.457353394,NA,NA,NA,NA,1.441868635,NA,2.485980405,NA,9.149334648,91.49334648,1.675287157,93.61,0,89.1,4.51,1,24,37,24,69,101,84,250,9076,280,-56,336,192,13,224,-19,447,59,24,26,163,81,133,89,0.288917361,3.64973426,0,hemipsamorphytic steppe,dry,NA,R1B,R1,zonal,xeric,357,9
11,SB20172NW,SB20172,NW,"Dsh, DV, VS","Dsh, DV, VS",DSh,24.07.2020,47.281576,31.704376,0.3,NW,0,69,265,21,0.294056911,5,27,38,30,60,59,42.8,15.77022511,75,0,75,0.1,0,60,0,0,100,0,0,12,52,25,32,22,28.6,14.92648653,112,middle slope,xeric,0,0,0,0,1,0,0,abandoned,NA,NA,NA,NA,NA,NA,NA,NA,7.7,7.1,NA,2.881922867,NA,0.345982824,NA,NA,NA,NA,1.531479219,NA,2.640481412,NA,14.15262636,141.5262636,1.267336353,83.881,0,83.781,0.1,1,19,50,30,72,98,84,251,9030,276,-58,334,217,119,220,-22,530,67,26,26,191,94,170,112,0.285805627,1.580002045,0,hemipsamorphytic steppe,dry,NA,R1B,R1,zonal,xeric,662,19
11,SB20172SE,SB20172,SE,"Dsh, DV, VS","Dsh, DV, VS",DSh,24.07.2020,47.281442,31.704519,0.1,SE,0,70,260,20,0.298146961,3,16,42,42,36,33,33.8,10.68644001,80,2,76,6,0,45,0,0,100,58,NA,14,22,21,17,14,17.6,3.78153408,76,middle slope,xeric,0,0,0,0,1,0,0,abandoned,NA,NA,NA,NA,NA,NA,NA,NA,8,6.3,NA,3.753894251,NA,0.450665405,NA,NA,NA,NA,1.436238313,NA,2.476272953,NA,15.591067,155.91067,1.650789029,109.474,2,100.464,7.01,1,19,50,30,72,98,84,251,9030,276,-58,334,217,119,220,-22,530,67,26,26,191,94,170,112,0.271683673,1.588692363,2,hemipsamorphytic steppe,dry,NA,R1B,R1,zonal,xeric,662,19
4,SB20033NE,SB20033,NE,"DS, DV, OCH",NA,DSh,31.05.2020,46.648915,31.895633,0.5,NE,0,33,240,40,0.810508005,19,59,75,55,80,65,66.8,10.54514106,50,0,40,20,30,0,0,0,100,0,0,11,13,0,9,21,10.8,7.56306816,54,upper slope,xeric,0,0,0,0,1,0,0,fired few years before,NA,NA,NA,NA,NA,NA,NA,NA,7.7,7.1,NA,7.55,NA,0.91,NA,NA,NA,NA,0.9,NA,1.55,NA,6.93,69.32,3.32,63.374,0,45.674,17.7,0,16,40,30,71,107,74,231,8802,277,-42,319,194,130,228,-9,411,44,22,18,128,79,110,93,0.19673913,0.445276637,0,semi-desert steppe,dry,NA,R1C,R1,zonal,xeric,557,9
4,SB20033SW,SB20033,SW,"DS, DV, OCH",NA,DSh,31.05.2020,46.648914,31.895448,0.3,SW,0,33,240,40,0.810508005,19,80,80,80,80,80,80,0,50,0,30,17,25,0,0,0,100,0,0,13,4,12,11,5,9,4.183300133,33,middle slope,desert,0,0,0,0,1,0,0,fired few years before,NA,NA,NA,NA,NA,NA,NA,NA,8.1,7.2,NA,8.4,NA,1.01,NA,NA,NA,NA,1.28,NA,2.21,NA,4.25,42.54,3.7,56.761,0,39.361,17.4,0,16,40,30,71,107,74,231,8802,277,-42,319,194,130,228,-9,411,44,22,18,128,79,110,93,0.195887446,0.444203423,0,semi-desert steppe,dry,NA,R1C,R1,zonal,xeric,557,9
4,SB20060NE,SB20060,NE,"DS, DV, OCH",NA,DSh,01.06.2020,46.784044,31.871329,0.2,NE,0,38,150,30,0.149429245,13,48,47,75,55,39,52.8,13.64551208,35,0,35,2,7,0,0,0,100,0,0,0,9,7,6,2,4.8,3.701351105,25,middle slope,desert,0,0,0,0,1,0,0,soil erosion,NA,NA,NA,NA,NA,NA,NA,NA,8.4,7.3,NA,5.88,NA,0.71,NA,NA,NA,NA,0.98,NA,1.68,NA,6.95,69.52,2.59,36.942,0,34.842,2.1,0,26,39,31,72,105,78,239,8883,278,-47,325,193,127,226,-13,431,47,23,18,137,81,119,98,0.641293014,1.815099902,0,semi-desert steppe,dry,NA,R1C,R1,zonal,xeric,478,21
4,SB20060SW,SB20060,SW,"DS, DV, OCH",NA,DSh,01.06.2020,46.784032,31.87117,0.4,SW,0,39,180,30,0.40824829,14,55,47,38,50,70,52,11.81101181,30,0,30,2,10,0,0,0,100,0,0,0,4,10,0,7,4.2,4.38178046,37,middle slope,desert,0,0,0,0,1,0,0,soil erosion,NA,NA,NA,NA,NA,NA,NA,NA,8.8,7.5,NA,7.03,NA,1.2,NA,NA,NA,NA,0.95,NA,1.63,NA,8.54,85.38,4.41,34.84,0,32.63,2.21,0,26,39,31,72,105,78,239,8883,278,-47,325,193,127,226,-13,431,47,23,18,137,81,119,98,0.639293139,1.793435663,0,semi-desert steppe,dry,NA,R1C,R1,zonal,xeric,478,21
4,SB20063NW,SB20063,NW,"IM, MZ, OCH, OK",NA,DSh,03.06.2020,46.639746,32.005606,0.5,NW,0,18,105,38,-0.390642813,10,27,34,48,38,45,38.4,8.443932733,65,0,60,30,30,0,0,0,100,0,0,11,5,6,16,9,9.4,4.393176527,73,upper slope,desert,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,6.9,NA,5.16,NA,0.62,NA,NA,NA,NA,1.67,NA,2.88,NA,14.28,142.8,2.27,85.66,0,61.66,24,0,42,41,26,69,108,74,231,8818,278,-42,320,195,20,229,-9,400,46,21,21,131,76,107,87,0,5.215531915,0,semi-desert steppe,dry,NA,R1C,R1,zonal,xeric,182,9
4,SB20063SE,SB20063,SE,"IM, MZ, OCH, OK",NA,DSh,03.06.2020,46.63963,32.00566,1,SE,0,17,105,28,-0.265854716,8,34,44,50,55,50,46.6,8.049844719,80,0,70,30,35,0,0,0,100,0,0,11,12,18,8,6,11,4.582575695,68,upper slope,desert,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,7.2,NA,7.46,NA,0.9,NA,NA,NA,NA,1.4,NA,2.42,NA,7.12,71.22,3.28,89.83,0,59.33,30.5,0,42,41,26,69,108,74,231,8818,278,-42,320,195,20,229,-9,400,46,21,21,131,76,107,87,0,5.195999149,0,semi-desert steppe,dry,NA,R1C,R1,zonal,xeric,182,9
4,SB20078NW,SB20078,NW,"DSH, IM, ZM",NA,DSh,03.06.2020,46.63512,32.0126,1,NW,0,12,200,25,0.422618262,7,43,48,47,47,43,45.6,2.408318916,70,0,65,15,10,0,0,0,100,0,0,8,17,4,3,17,9.8,6.833739825,45,middle slope,desert,0,0,0,0,1,0,0,fired year before,NA,NA,NA,NA,NA,NA,NA,NA,8.5,7.6,NA,7.29,NA,0.88,NA,NA,NA,NA,1.84,NA,3.16,NA,14.17,141.67,3.21,93.531,0,77.231,16.3,0,40,43,26,71,107,74,232,8812,277,-43,320,193,19,228,-10,408,47,22,21,134,79,108,89,0,3.08245466,0,semi-desert steppe,dry,NA,R1C,R1,zonal,xeric,182,9
4,SB20078SE,SB20078,SE,"DSH, IM, ZM",NA,DSh,03.06.2020,46.635027,32.012658,0.5,SE,0,11,190,25,0.381976871,6,20,41,50,42,39,38.4,11.10405331,70,0,60,20,25,0,0,0,100,0,0,3,14,7,19,9,10.4,6.228964601,28,middle slope,desert,0,0,0,0,1,0,0,fired year before,NA,NA,NA,NA,NA,NA,NA,NA,7.9,7.2,NA,4.37,NA,0.52,NA,NA,NA,NA,2.02,NA,3.47,NA,7.15,71.51,1.92,84.762,0,66.762,18,0,40,43,26,71,107,74,232,8812,277,-43,320,193,19,228,-10,408,47,22,21,134,79,108,89,0,2.982044782,0,semi-desert steppe,dry,NA,R1C,R1,zonal,xeric,182,9
4,SB20079NW,SB20079,NW,"DV, OCH, OK",NA,DSh,03.06.2020,46.635906,32.011048,1,NW,0,15,175,35,0.45008473,12,70,59,53,80,80,68.4,12.21883792,35,0,30,3,15,0,0,0,100,0,0,7,10,12,4,15,9.6,4.277849927,24,middle slope,desert,0,0,0,0,1,0,0,fired few years before,NA,NA,NA,NA,NA,NA,NA,NA,8.1,7.4,NA,8.98,NA,1.08,NA,NA,NA,NA,1.79,NA,3.09,NA,11.8,117.96,3.95,40.441,0,36.241,4.2,0,46,41,28,70,107,74,232,8812,277,-43,320,193,19,228,-10,408,47,22,21,134,79,108,89,0,3.472269263,0,semi-desert steppe,dry,NA,R1C,R1,zonal,xeric,182,9
