dataset,layer,group,species,series,subplot,scale,response,value
7,H,VP,Holosteum umbellatum,NFD21_10,SE,0.0001,p/a,1
7,H,VP,Holosteum umbellatum,NFD21_10,SE,0.001,p/a,1
7,H,VP,Holosteum umbellatum,NFD21_10,SE,0.01,p/a,1
7,H,VP,Holosteum umbellatum,NFD21_10,SE,0.1,p/a,1
7,H,VP,Holosteum umbellatum,NFD21_10,SE,1,p/a,1
7,H,VP,Holosteum umbellatum,NFD21_10,SE,10,cover,0.5
7,H,VP,Holosteum umbellatum,NFD21_10,x,100,cover,0.5
7,H,VP,Hyacinthella leucophaea,NFD21_61,NW,0.1,p/a,1
7,H,VP,Hyacinthella leucophaea,NFD21_61,NW,1,p/a,1
7,H,VP,Hyacinthella leucophaea,NFD21_61,NW,10,cover,1
7,H,VP,Hyacinthella leucophaea,NFD21_61,SE,10,cover,0.1
7,H,VP,Hyacinthella leucophaea,NFD21_61,x,100,cover,0.55
7,H,VP,Hylotelephium maximum subsp. maximum,NFD21_02,x,100,cover,0.1
7,H,VP,Hypericum elegans,NFD21_08,SW,10,cover,0.1
7,H,VP,Hypericum elegans,NFD21_08,x,100,cover,0.05
7,H,VP,Hypericum maculatum,NFD21_09,NW,1,p/a,1
7,H,VP,Hypericum maculatum,NFD21_09,NW,10,cover,1
7,H,VP,Hypericum maculatum,NFD21_09,SE,0.01,p/a,1
7,H,VP,Hypericum maculatum,NFD21_09,SE,0.1,p/a,1
7,H,VP,Hypericum maculatum,NFD21_09,SE,1,p/a,1
7,H,VP,Hypericum maculatum,NFD21_09,SE,10,cover,1
7,H,VP,Hypericum maculatum,NFD21_09,x,100,cover,1
7,H,VP,Hypericum maculatum,NFD21_10,NW,1,p/a,1
7,H,VP,Hypericum maculatum,NFD21_10,NW,10,cover,0.2
7,H,VP,Hypericum maculatum,NFD21_10,SE,1,p/a,1
7,H,VP,Hypericum maculatum,NFD21_10,SE,10,cover,0.5
7,H,VP,Hypericum maculatum,NFD21_10,x,100,cover,0.35
7,H,VP,Hypericum maculatum,NFD21_13,NW,0.0001,p/a,1
7,H,VP,Hypericum maculatum,NFD21_13,NW,0.001,p/a,1
7,H,VP,Hypericum maculatum,NFD21_13,NW,0.01,p/a,1
7,H,VP,Hypericum maculatum,NFD21_13,NW,0.1,p/a,1
7,H,VP,Hypericum maculatum,NFD21_13,NW,1,p/a,1
7,H,VP,Hypericum maculatum,NFD21_13,NW,10,cover,0.1
7,H,VP,Hypericum maculatum,NFD21_13,x,100,cover,0.05
7,H,VP,Hypericum maculatum,NFD21_15,SE,10,cover,0.1
7,H,VP,Hypericum maculatum,NFD21_15,x,100,cover,0.05
7,H,VP,Hypericum maculatum,NFD21_16,NW,1,p/a,1
7,H,VP,Hypericum maculatum,NFD21_16,NW,10,cover,0.1
7,H,VP,Hypericum maculatum,NFD21_16,SE,1,p/a,1
7,H,VP,Hypericum maculatum,NFD21_16,SE,10,cover,0.2
7,H,VP,Hypericum maculatum,NFD21_16,x,100,cover,0.15
7,H,VP,Hypericum maculatum,NFD21_18,SE,10,cover,0.1
7,H,VP,Hypericum maculatum,NFD21_18,x,100,cover,0.05
7,H,VP,Hypericum maculatum,NFD21_58,NW,10,cover,0.5
7,H,VP,Hypericum maculatum,NFD21_58,x,100,cover,0.25
7,H,VP,Hypericum maculatum,NFD21_62,x,100,cover,0.1
7,H,VP,Hypericum perforatum,NFD21_01,NW,10,cover,0.1
7,H,VP,Hypericum perforatum,NFD21_01,x,100,cover,0.05
7,H,VP,Hypericum perforatum,NFD21_07,SE,10,cover,0.5
7,H,VP,Hypericum perforatum,NFD21_07,x,100,cover,0.25
7,H,VP,Hypochaeris maculata,NFD21_03,NW,0.0001,p/a,1
7,H,VP,Hypochaeris maculata,NFD21_03,NW,0.001,p/a,1
7,H,VP,Hypochaeris maculata,NFD21_03,NW,0.01,p/a,1
7,H,VP,Hypochaeris maculata,NFD21_03,NW,0.1,p/a,1
7,H,VP,Hypochaeris maculata,NFD21_03,NW,1,p/a,1
7,H,VP,Hypochaeris maculata,NFD21_03,NW,10,cover,2
7,H,VP,Hypochaeris maculata,NFD21_03,x,100,cover,1
7,H,VP,Hypochaeris maculata,NFD21_57,NW,10,cover,0.5
7,H,VP,Hypochaeris maculata,NFD21_57,SE,10,cover,2
7,H,VP,Hypochaeris maculata,NFD21_57,x,100,cover,1.25
7,H,VP,Hypochaeris maculata,NFD21_58,SE,10,cover,0.5
7,H,VP,Hypochaeris maculata,NFD21_58,x,100,cover,0.25
7,H,VP,Hypochaeris maculata,NFD21_63,NW,10,cover,0.1
7,H,VP,Hypochaeris maculata,NFD21_63,x,100,cover,0.05
7,H,VP,Hypochaeris radicata,NFD21_03,SE,1,p/a,1
7,H,VP,Hypochaeris radicata,NFD21_03,SE,10,cover,0.5
7,H,VP,Hypochaeris radicata,NFD21_03,x,100,cover,0.25
7,H,VP,Hypochaeris radicata,NFD21_04,NW,0.1,p/a,1
7,H,VP,Hypochaeris radicata,NFD21_04,NW,1,p/a,1
7,H,VP,Hypochaeris radicata,NFD21_04,NW,10,cover,3
7,H,VP,Hypochaeris radicata,NFD21_04,SE,10,cover,0.1
7,H,VP,Hypochaeris radicata,NFD21_04,x,100,cover,1.55
7,H,VP,Hypochaeris uniflora,NFD21_10,NW,0.01,p/a,1
7,H,VP,Hypochaeris uniflora,NFD21_10,NW,0.1,p/a,1
7,H,VP,Hypochaeris uniflora,NFD21_10,NW,1,p/a,1
7,H,VP,Hypochaeris uniflora,NFD21_10,NW,10,cover,5
7,H,VP,Hypochaeris uniflora,NFD21_10,SE,0.01,p/a,1
7,H,VP,Hypochaeris uniflora,NFD21_10,SE,0.1,p/a,1
7,H,VP,Hypochaeris uniflora,NFD21_10,SE,1,p/a,1
7,H,VP,Hypochaeris uniflora,NFD21_10,SE,10,cover,1
7,H,VP,Hypochaeris uniflora,NFD21_10,x,100,cover,3
7,H,VP,Hypochaeris uniflora,NFD21_12,SE,1,p/a,1
7,H,VP,Hypochaeris uniflora,NFD21_12,SE,10,cover,0.5
7,H,VP,Hypochaeris uniflora,NFD21_12,x,100,cover,0.25
7,H,VP,Hypochaeris uniflora,NFD21_16,NW,0.0001,p/a,1
7,H,VP,Hypochaeris uniflora,NFD21_16,NW,0.001,p/a,1
7,H,VP,Hypochaeris uniflora,NFD21_16,NW,0.01,p/a,1
7,H,VP,Hypochaeris uniflora,NFD21_16,NW,0.1,p/a,1
7,H,VP,Hypochaeris uniflora,NFD21_16,NW,1,p/a,1
7,H,VP,Hypochaeris uniflora,NFD21_16,NW,10,cover,25
7,H,VP,Hypochaeris uniflora,NFD21_16,SE,1,p/a,1
7,H,VP,Hypochaeris uniflora,NFD21_16,SE,10,cover,1
7,H,VP,Hypochaeris uniflora,NFD21_16,x,100,cover,13
7,H,VP,Inula ensifolia,NFD21_05,NW,0.1,p/a,1
7,H,VP,Inula ensifolia,NFD21_05,NW,1,p/a,1
7,H,VP,Inula ensifolia,NFD21_05,NW,10,cover,3
7,H,VP,Inula ensifolia,NFD21_05,SE,10,cover,5
7,H,VP,Inula ensifolia,NFD21_05,x,100,cover,4
7,H,VP,Inula ensifolia,NFD21_06,SE,1,p/a,1
7,H,VP,Inula ensifolia,NFD21_06,SE,10,cover,0.1
7,H,VP,Inula ensifolia,NFD21_06,x,100,cover,0.05
7,H,VP,Inula ensifolia,NFD21_08,SW,10,cover,0.1
7,H,VP,Inula ensifolia,NFD21_08,x,100,cover,0.05
7,H,VP,Inula ensifolia,NFD21_56,NW,0.001,p/a,1
7,H,VP,Inula ensifolia,NFD21_56,NW,0.01,p/a,1
7,H,VP,Inula ensifolia,NFD21_56,NW,0.1,p/a,1
7,H,VP,Inula ensifolia,NFD21_56,NW,1,p/a,1
7,H,VP,Inula ensifolia,NFD21_56,NW,10,cover,15
7,H,VP,Inula ensifolia,NFD21_56,SE,0.001,p/a,1
7,H,VP,Inula ensifolia,NFD21_56,SE,0.01,p/a,1
7,H,VP,Inula ensifolia,NFD21_56,SE,0.1,p/a,1
7,H,VP,Inula ensifolia,NFD21_56,SE,1,p/a,1
7,H,VP,Inula ensifolia,NFD21_56,SE,10,cover,30
7,H,VP,Inula ensifolia,NFD21_56,x,100,cover,22.5
7,H,VP,Inula ensifolia,NFD21_57,SE,10,cover,0.5
7,H,VP,Inula ensifolia,NFD21_57,x,100,cover,0.25
7,H,VP,Inula ensifolia,NFD21_64,x,100,cover,0.1
7,H,VP,Inula hirta,NFD21_58,NW,1,p/a,1
7,H,VP,Inula hirta,NFD21_58,NW,10,cover,20
7,H,VP,Inula hirta,NFD21_58,SE,10,cover,2
7,H,VP,Inula hirta,NFD21_58,x,100,cover,11
7,H,VP,Inula hirta,NFD21_62,NW,0.1,p/a,1
7,H,VP,Inula hirta,NFD21_62,NW,1,p/a,1
7,H,VP,Inula hirta,NFD21_62,NW,10,cover,1
7,H,VP,Inula hirta,NFD21_62,SE,0.1,p/a,1
7,H,VP,Inula hirta,NFD21_62,SE,1,p/a,1
7,H,VP,Inula hirta,NFD21_62,SE,10,cover,1
7,H,VP,Inula hirta,NFD21_62,x,100,cover,1
7,H,VP,Inula hirta,NFD21_63,x,100,cover,0.1
7,H,VP,Inula hirta,NFD21_64,NW,0.1,p/a,1
7,H,VP,Inula hirta,NFD21_64,NW,1,p/a,1
7,H,VP,Inula hirta,NFD21_64,NW,10,cover,4
7,H,VP,Inula hirta,NFD21_64,SE,0.1,p/a,1
7,H,VP,Inula hirta,NFD21_64,SE,1,p/a,1
7,H,VP,Inula hirta,NFD21_64,SE,10,cover,1
7,H,VP,Inula hirta,NFD21_64,x,100,cover,2.5
7,H,VP,Inula salicina,NFD21_56,SE,10,cover,2
7,H,VP,Inula salicina,NFD21_56,x,100,cover,1
7,H,VP,Inula salicina,NFD21_57,SE,10,cover,0.5
7,H,VP,Inula salicina,NFD21_57,x,100,cover,0.25
7,H,VP,Inula salicina,NFD21_58,NW,10,cover,1
7,H,VP,Inula salicina,NFD21_58,x,100,cover,0.5
7,H,VP,Inula salicina,NFD21_62,NW,0.01,p/a,1
7,H,VP,Inula salicina,NFD21_62,NW,0.1,p/a,1
7,H,VP,Inula salicina,NFD21_62,NW,1,p/a,1
7,H,VP,Inula salicina,NFD21_62,NW,10,cover,1
7,H,VP,Inula salicina,NFD21_62,SE,1,p/a,1
7,H,VP,Inula salicina,NFD21_62,SE,10,cover,1
7,H,VP,Inula salicina,NFD21_62,x,100,cover,1
7,H,VP,Inula salicina,NFD21_64,NW,0.01,p/a,1
7,H,VP,Inula salicina,NFD21_64,NW,0.1,p/a,1
7,H,VP,Inula salicina,NFD21_64,NW,1,p/a,1
7,H,VP,Inula salicina,NFD21_64,NW,10,cover,3
7,H,VP,Inula salicina,NFD21_64,SE,0.001,p/a,1
7,H,VP,Inula salicina,NFD21_64,SE,0.01,p/a,1
7,H,VP,Inula salicina,NFD21_64,SE,0.1,p/a,1
7,H,VP,Inula salicina,NFD21_64,SE,1,p/a,1
7,H,VP,Inula salicina,NFD21_64,SE,10,cover,1
7,H,VP,Inula salicina,NFD21_64,x,100,cover,2
7,H,VP,Iris aphylla,NFD21_56,NW,1,p/a,1
7,H,VP,Iris aphylla,NFD21_56,NW,10,cover,5
7,H,VP,Iris aphylla,NFD21_56,SE,10,cover,0.1
7,H,VP,Iris aphylla,NFD21_56,x,100,cover,2.55
7,H,VP,Iris aphylla,NFD21_58,SE,1,p/a,1
7,H,VP,Iris aphylla,NFD21_58,SE,10,cover,0.5
7,H,VP,Iris aphylla,NFD21_58,x,100,cover,0.25
7,H,VP,Iris graminea,NFD21_63,SE,1,p/a,1
7,H,VP,Iris graminea,NFD21_63,SE,10,cover,0.1
7,H,VP,Iris graminea,NFD21_63,x,100,cover,0.05
7,H,VP,Iris sibirica,NFD21_59,NE,1,p/a,1
7,H,VP,Iris sibirica,NFD21_59,NE,10,cover,3
7,H,VP,Iris sibirica,NFD21_59,x,100,cover,1.5
7,H,VP,Isatis tinctoria,NFD21_06,NW,10,cover,0.1
7,H,VP,Isatis tinctoria,NFD21_06,x,100,cover,0.05
7,H,VP,Jacobaea subalpina,NFD21_13,NW,1,p/a,1
7,H,VP,Jacobaea subalpina,NFD21_13,NW,10,cover,1
7,H,VP,Jacobaea subalpina,NFD21_13,SE,1,p/a,1
7,H,VP,Jacobaea subalpina,NFD21_13,SE,10,cover,2
7,H,VP,Jacobaea subalpina,NFD21_13,x,100,cover,1.5
7,H,VP,Jacobaea subalpina,NFD21_17,x,100,cover,0.1
7,H,VP,Jacobaea vulgaris,NFD21_64,x,100,cover,0.1
7,H,VP,Juncus conglomeratus,NFD21_17,NW,10,cover,1
7,H,VP,Juncus conglomeratus,NFD21_17,SE,10,cover,0.1
7,H,VP,Juncus conglomeratus,NFD21_17,x,100,cover,0.55
7,H,VP,Juncus effusus,NFD21_18,NW,10,cover,0.1
7,H,VP,Juncus effusus,NFD21_18,SE,10,cover,0.1
7,H,VP,Juncus effusus,NFD21_18,x,100,cover,0.1
7,H,VP,Juncus tenuis,NFD21_03,SE,0.1,p/a,1
7,H,VP,Juncus tenuis,NFD21_03,SE,1,p/a,1
7,H,VP,Juncus tenuis,NFD21_03,SE,10,cover,1
7,H,VP,Juncus tenuis,NFD21_03,x,100,cover,0.5
7,H,VP,Juniperus communis subsp. nana,NFD21_11,NE,0.1,p/a,1
7,H,VP,Juniperus communis subsp. nana,NFD21_11,NE,1,p/a,1
7,H,VP,Juniperus communis subsp. nana,NFD21_11,NE,10,cover,2
7,H,VP,Juniperus communis subsp. nana,NFD21_11,SW,1,p/a,1
7,H,VP,Juniperus communis subsp. nana,NFD21_11,SW,10,cover,2
7,H,VP,Juniperus communis subsp. nana,NFD21_11,x,100,cover,2
7,H,VP,Jurinea arachnoidea,NFD21_05,NW,10,cover,0.1
7,H,VP,Jurinea arachnoidea,NFD21_05,SE,10,cover,0.1
7,H,VP,Jurinea arachnoidea,NFD21_05,x,100,cover,0.1
7,H,VP,Jurinea arachnoidea,NFD21_08,NE,1,p/a,1
7,H,VP,Jurinea arachnoidea,NFD21_08,NE,10,cover,0.1
7,H,VP,Jurinea arachnoidea,NFD21_08,x,100,cover,0.05
7,H,VP,Klasea lycopifolia,NFD21_57,NW,0.1,p/a,1
7,H,VP,Klasea lycopifolia,NFD21_57,NW,1,p/a,1
7,H,VP,Klasea lycopifolia,NFD21_57,NW,10,cover,7
7,H,VP,Klasea lycopifolia,NFD21_57,SE,0.001,p/a,1
7,H,VP,Klasea lycopifolia,NFD21_57,SE,0.01,p/a,1
7,H,VP,Klasea lycopifolia,NFD21_57,SE,0.1,p/a,1
7,H,VP,Klasea lycopifolia,NFD21_57,SE,1,p/a,1
7,H,VP,Klasea lycopifolia,NFD21_57,SE,10,cover,7
7,H,VP,Klasea lycopifolia,NFD21_57,x,100,cover,7
7,H,VP,Knautia arvensis,NFD21_01,NW,10,cover,0.1
7,H,VP,Knautia arvensis,NFD21_01,x,100,cover,0.05
7,H,VP,Knautia arvensis,NFD21_05,NW,1,p/a,1
7,H,VP,Knautia arvensis,NFD21_05,NW,10,cover,0.5
7,H,VP,Knautia arvensis,NFD21_05,x,100,cover,0.25
7,H,VP,Knautia arvensis,NFD21_58,NW,10,cover,0.5
7,H,VP,Knautia arvensis,NFD21_58,SE,10,cover,0.5
7,H,VP,Knautia arvensis,NFD21_58,x,100,cover,0.5
7,H,VP,Knautia arvensis,NFD21_63,SE,10,cover,0.1
7,H,VP,Knautia arvensis,NFD21_63,x,100,cover,0.05
7,H,VP,Knautia arvensis,NFD21_64,NW,1,p/a,1
7,H,VP,Knautia arvensis,NFD21_64,NW,10,cover,0.5
7,H,VP,Knautia arvensis,NFD21_64,SE,10,cover,0.5
7,H,VP,Knautia arvensis,NFD21_64,x,100,cover,0.5
7,H,VP,Knautia maxima,NFD21_57,NW,10,cover,0.1
7,H,VP,Knautia maxima,NFD21_57,SE,10,cover,1
7,H,VP,Knautia maxima,NFD21_57,x,100,cover,0.55
7,H,VP,Knautia maxima,NFD21_62,NW,10,cover,0.5
7,H,VP,Knautia maxima,NFD21_62,SE,0.1,p/a,1
7,H,VP,Knautia maxima,NFD21_62,SE,1,p/a,1
7,H,VP,Knautia maxima,NFD21_62,SE,10,cover,0.5
7,H,VP,Knautia maxima,NFD21_62,x,100,cover,0.5
7,H,VP,Knautia maxima,NFD21_63,NW,1,p/a,1
7,H,VP,Knautia maxima,NFD21_63,NW,10,cover,0.1
7,H,VP,Knautia maxima,NFD21_63,x,100,cover,0.05
7,H,VP,Koeleria delavignei,NFD21_60,SE,10,cover,1
7,H,VP,Koeleria delavignei,NFD21_60,x,100,cover,0.5
7,H,VP,Koeleria macrantha,NFD21_56,NW,1,p/a,1
7,H,VP,Koeleria macrantha,NFD21_56,NW,10,cover,2
7,H,VP,Koeleria macrantha,NFD21_56,x,100,cover,1
7,H,VP,Koeleria macrantha,NFD21_58,NW,0.1,p/a,1
7,H,VP,Koeleria macrantha,NFD21_58,NW,1,p/a,1
7,H,VP,Koeleria macrantha,NFD21_58,NW,10,cover,2
7,H,VP,Koeleria macrantha,NFD21_58,x,100,cover,1
7,H,VP,Koeleria macrantha,NFD21_61,NW,0.1,p/a,1
7,H,VP,Koeleria macrantha,NFD21_61,NW,1,p/a,1
7,H,VP,Koeleria macrantha,NFD21_61,NW,10,cover,1
7,H,VP,Koeleria macrantha,NFD21_61,SE,1,p/a,1
7,H,VP,Koeleria macrantha,NFD21_61,SE,10,cover,1
7,H,VP,Koeleria macrantha,NFD21_61,x,100,cover,1
7,H,VP,Koeleria macrantha,NFD21_62,NW,1,p/a,1
7,H,VP,Koeleria macrantha,NFD21_62,NW,10,cover,5
7,H,VP,Koeleria macrantha,NFD21_62,SE,1,p/a,1
7,H,VP,Koeleria macrantha,NFD21_62,SE,10,cover,1
7,H,VP,Koeleria macrantha,NFD21_62,x,100,cover,3
7,H,VP,Koeleria macrantha,NFD21_64,NW,10,cover,1
7,H,VP,Koeleria macrantha,NFD21_64,SE,10,cover,2
7,H,VP,Koeleria macrantha,NFD21_64,x,100,cover,1.5
7,H,VP,Lactuca serriola,NFD21_02,SE,0.01,p/a,1
7,H,VP,Lactuca serriola,NFD21_02,SE,0.1,p/a,1
7,H,VP,Lactuca serriola,NFD21_02,SE,1,p/a,1
7,H,VP,Lactuca serriola,NFD21_02,SE,10,cover,0.5
7,H,VP,Lactuca serriola,NFD21_02,x,100,cover,0.25
7,H,VP,Lactuca serriola,NFD21_04,SE,10,cover,0.1
7,H,VP,Lactuca serriola,NFD21_04,x,100,cover,0.05
7,H,VP,Lactuca serriola,NFD21_06,NW,10,cover,0.1
7,H,VP,Lactuca serriola,NFD21_06,x,100,cover,0.05
7,H,VP,Lactuca serriola,NFD21_07,SE,10,cover,0.01
7,H,VP,Lactuca serriola,NFD21_07,x,100,cover,0.005
7,H,VP,Lactuca serriola,NFD21_60,SE,1,p/a,1
7,H,VP,Lactuca serriola,NFD21_60,SE,10,cover,0.1
7,H,VP,Lactuca serriola,NFD21_60,x,100,cover,0.05
7,H,VP,Lactuca serriola,NFD21_61,NW,10,cover,0.01
7,H,VP,Lactuca serriola,NFD21_61,x,100,cover,0.005
7,H,VP,Lamium amplexicaule var. amplexicaule,NFD21_07,NW,0.1,p/a,1
7,H,VP,Lamium amplexicaule var. amplexicaule,NFD21_07,NW,1,p/a,1
7,H,VP,Lamium amplexicaule var. amplexicaule,NFD21_07,NW,10,cover,0.1
7,H,VP,Lamium amplexicaule var. amplexicaule,NFD21_07,x,100,cover,0.05
7,H,VP,Lappula squarrosa,NFD21_06,NW,1,p/a,1
7,H,VP,Lappula squarrosa,NFD21_06,NW,10,cover,0.1
7,H,VP,Lappula squarrosa,NFD21_06,SE,0.1,p/a,1
7,H,VP,Lappula squarrosa,NFD21_06,SE,1,p/a,1
7,H,VP,Lappula squarrosa,NFD21_06,SE,10,cover,1
7,H,VP,Lappula squarrosa,NFD21_06,x,100,cover,0.55
7,H,VP,Lappula squarrosa,NFD21_07,NW,10,cover,0.1
7,H,VP,Lappula squarrosa,NFD21_07,SE,1,p/a,1
7,H,VP,Lappula squarrosa,NFD21_07,SE,10,cover,0.01
7,H,VP,Lappula squarrosa,NFD21_07,x,100,cover,0.055
7,H,VP,Lappula squarrosa,NFD21_61,SE,1,p/a,1
7,H,VP,Lappula squarrosa,NFD21_61,SE,10,cover,0.5
7,H,VP,Lappula squarrosa,NFD21_61,x,100,cover,0.25
7,H,VP,Laserpitium latifolium,NFD21_57,NW,0.01,p/a,1
7,H,VP,Laserpitium latifolium,NFD21_57,NW,0.1,p/a,1
7,H,VP,Laserpitium latifolium,NFD21_57,NW,1,p/a,1
7,H,VP,Laserpitium latifolium,NFD21_57,NW,10,cover,2
7,H,VP,Laserpitium latifolium,NFD21_57,SE,0.01,p/a,1
7,H,VP,Laserpitium latifolium,NFD21_57,SE,0.1,p/a,1
7,H,VP,Laserpitium latifolium,NFD21_57,SE,1,p/a,1
7,H,VP,Laserpitium latifolium,NFD21_57,SE,10,cover,5
7,H,VP,Laserpitium latifolium,NFD21_57,x,100,cover,3.5
7,H,VP,Laserpitium latifolium,NFD21_63,NW,1,p/a,1
7,H,VP,Laserpitium latifolium,NFD21_63,NW,10,cover,0.5
7,H,VP,Laserpitium latifolium,NFD21_63,SE,10,cover,0.1
7,H,VP,Laserpitium latifolium,NFD21_63,x,100,cover,0.3
7,H,VP,Lathyrus niger,NFD21_63,NW,1,p/a,1
7,H,VP,Lathyrus niger,NFD21_63,NW,10,cover,0.01
7,H,VP,Lathyrus niger,NFD21_63,x,100,cover,0.005
7,H,VP,Lathyrus pannonicus subsp. pannonicus,NFD21_56,x,100,cover,0.1
7,H,VP,Lathyrus pannonicus subsp. pannonicus,NFD21_57,NW,10,cover,0.5
7,H,VP,Lathyrus pannonicus subsp. pannonicus,NFD21_57,x,100,cover,0.25
7,H,VP,Lathyrus pannonicus subsp. pannonicus,NFD21_58,SE,10,cover,0.5
7,H,VP,Lathyrus pannonicus subsp. pannonicus,NFD21_58,x,100,cover,0.25
7,H,VP,Lathyrus pannonicus subsp. pannonicus,NFD21_64,NW,1,p/a,1
7,H,VP,Lathyrus pannonicus subsp. pannonicus,NFD21_64,NW,10,cover,0.5
7,H,VP,Lathyrus pannonicus subsp. pannonicus,NFD21_64,SE,10,cover,2
7,H,VP,Lathyrus pannonicus subsp. pannonicus,NFD21_64,x,100,cover,1.25
7,H,VP,Lathyrus pisiformis,NFD21_57,NW,0.1,p/a,1
7,H,VP,Lathyrus pisiformis,NFD21_57,NW,1,p/a,1
7,H,VP,Lathyrus pisiformis,NFD21_57,NW,10,cover,5
7,H,VP,Lathyrus pisiformis,NFD21_57,SE,10,cover,1
7,H,VP,Lathyrus pisiformis,NFD21_57,x,100,cover,3
7,H,VP,Lathyrus pratensis,NFD21_10,NW,10,cover,0.5
7,H,VP,Lathyrus pratensis,NFD21_10,SE,10,cover,0.5
7,H,VP,Lathyrus pratensis,NFD21_10,x,100,cover,0.5
7,H,VP,Lathyrus pratensis,NFD21_13,NW,0.001,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_13,NW,0.01,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_13,NW,0.1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_13,NW,1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_13,NW,10,cover,5
7,H,VP,Lathyrus pratensis,NFD21_13,SE,0.001,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_13,SE,0.01,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_13,SE,0.1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_13,SE,1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_13,SE,10,cover,4
7,H,VP,Lathyrus pratensis,NFD21_13,x,100,cover,4.5
7,H,VP,Lathyrus pratensis,NFD21_14,NW,0.01,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_14,NW,0.1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_14,NW,1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_14,NW,10,cover,0.5
7,H,VP,Lathyrus pratensis,NFD21_14,x,100,cover,0.25
7,H,VP,Lathyrus pratensis,NFD21_16,NW,10,cover,0.1
7,H,VP,Lathyrus pratensis,NFD21_16,SE,1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_16,SE,10,cover,0.1
7,H,VP,Lathyrus pratensis,NFD21_16,x,100,cover,0.1
7,H,VP,Lathyrus pratensis,NFD21_17,NW,0.1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_17,NW,1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_17,NW,10,cover,2
7,H,VP,Lathyrus pratensis,NFD21_17,SE,0.001,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_17,SE,0.01,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_17,SE,0.1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_17,SE,1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_17,SE,10,cover,5
7,H,VP,Lathyrus pratensis,NFD21_17,x,100,cover,3.5
7,H,VP,Lathyrus pratensis,NFD21_18,NW,0.01,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_18,NW,0.1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_18,NW,1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_18,NW,10,cover,0.5
7,H,VP,Lathyrus pratensis,NFD21_18,SE,1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_18,SE,10,cover,0.2
7,H,VP,Lathyrus pratensis,NFD21_18,x,100,cover,0.35
7,H,VP,Lathyrus pratensis,NFD21_59,NE,0.001,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_59,NE,0.01,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_59,NE,0.1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_59,NE,1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_59,NE,10,cover,3
7,H,VP,Lathyrus pratensis,NFD21_59,SW,0.01,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_59,SW,0.1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_59,SW,1,p/a,1
7,H,VP,Lathyrus pratensis,NFD21_59,SW,10,cover,1
7,H,VP,Lathyrus pratensis,NFD21_59,x,100,cover,2
7,H,VP,Lembotropis nigricans,NFD21_05,SE,10,cover,0.01
7,H,VP,Lembotropis nigricans,NFD21_05,x,100,cover,0.005
7,H,VP,Lembotropis nigricans,NFD21_64,x,100,cover,0.1
7,H,VP,Leontodon hispidus,NFD21_05,SE,0.001,p/a,1
7,H,VP,Leontodon hispidus,NFD21_05,SE,0.01,p/a,1
7,H,VP,Leontodon hispidus,NFD21_05,SE,0.1,p/a,1
7,H,VP,Leontodon hispidus,NFD21_05,SE,1,p/a,1
7,H,VP,Leontodon hispidus,NFD21_05,SE,10,cover,0.1
7,H,VP,Leontodon hispidus,NFD21_05,x,100,cover,0.05
7,H,VP,Leontodon hispidus,NFD21_06,NW,10,cover,0.1
7,H,VP,Leontodon hispidus,NFD21_06,SE,1,p/a,1
7,H,VP,Leontodon hispidus,NFD21_06,SE,10,cover,0.5
7,H,VP,Leontodon hispidus,NFD21_06,x,100,cover,0.3
7,H,VP,Leontodon hispidus,NFD21_07,NW,10,cover,1
7,H,VP,Leontodon hispidus,NFD21_07,SE,0.01,p/a,1
7,H,VP,Leontodon hispidus,NFD21_07,SE,0.1,p/a,1
7,H,VP,Leontodon hispidus,NFD21_07,SE,1,p/a,1
7,H,VP,Leontodon hispidus,NFD21_07,SE,10,cover,1
7,H,VP,Leontodon hispidus,NFD21_07,x,100,cover,1
